6129.6;0.65594;10.718
6130.5;0.6562;10.719
6131.4;0.65646;10.72
6132.3;0.65671;10.721
6133.2;0.65697;10.722
6134.1;0.65723;10.723
6134.9;0.65748;10.724
6135.8;0.65774;10.725
6136.7;0.658;10.726
6137.6;0.65825;10.727
6138.5;0.65851;10.728
6139.4;0.65877;10.729
6140.3;0.65902;10.73
6141.2;0.65928;10.731
6142.1;0.65954;10.732
6143;0.65979;10.733
6143.8;0.66005;10.734
6144.7;0.6603;10.735
6145.6;0.66056;10.736
6146.5;0.66082;10.737
6147.4;0.66107;10.738
6148.3;0.66133;10.739
6149.2;0.66159;10.74
6150.1;0.66184;10.741
6151;0.6621;10.742
6151.9;0.66235;10.742
6152.7;0.66261;10.743
6153.6;0.66287;10.744
6154.5;0.66312;10.745
6155.4;0.66338;10.746
6156.3;0.66364;10.747
6157.2;0.66389;10.748
6158.1;0.66415;10.749
6159;0.6644;10.75
6159.9;0.66466;10.751
6160.8;0.66492;10.752
6161.6;0.66517;10.753
6162.5;0.66543;10.754
6163.4;0.66568;10.755
6164.3;0.66594;10.756
6165.2;0.6662;10.757
6166.1;0.66645;10.758
6167;0.66671;10.759
6167.9;0.66696;10.76
6168.8;0.66722;10.761
6169.7;0.66747;10.762
6170.5;0.66773;10.763
6171.4;0.66799;10.764
6172.3;0.66824;10.765
6173.2;0.6685;10.766
6174.1;0.66875;10.767
6175;0.66901;10.768
6175.9;0.66926;10.769
6176.8;0.66952;10.77
6177.7;0.66978;10.771
6178.6;0.67003;10.771
6179.4;0.67029;10.772
6180.3;0.67054;10.773
6181.2;0.6708;10.774
6182.1;0.67105;10.775
6183;0.67131;10.776
6183.9;0.67156;10.777
6184.8;0.67182;10.778
6185.7;0.67208;10.779
6186.6;0.67233;10.78
6187.5;0.67259;10.781
6188.3;0.67284;10.782
6189.2;0.6731;10.783
6190.1;0.67335;10.784
6191;0.67361;10.785
6191.9;0.67386;10.786
6192.8;0.67412;10.787
6193.7;0.67437;10.788
6194.6;0.67463;10.789
6195.5;0.67488;10.79
6196.4;0.67514;10.79
6197.2;0.67539;10.791
6198.1;0.67565;10.792
6199;0.6759;10.793
6199.9;0.67616;10.794
6200.8;0.67642;10.795
6201.7;0.67667;10.796
6202.6;0.67693;10.797
6203.5;0.67718;10.798
6204.4;0.67744;10.799
6205.3;0.67769;10.8
6206.2;0.67795;10.801
6207;0.6782;10.802
6207.9;0.67846;10.803
6208.8;0.67871;10.804
6209.7;0.67897;10.805
6210.6;0.67922;10.805
6211.5;0.67948;10.806
6212.4;0.67973;10.807
6213.3;0.67998;10.808
6214.2;0.68024;10.809
6215.1;0.68049;10.81
6215.9;0.68075;10.811
6216.8;0.681;10.812
6217.7;0.68126;10.813
6218.6;0.68151;10.814
6219.5;0.68177;10.815
6220.4;0.68202;10.816
